circulating_supply,id,last_updated,market_cap,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price,rank,symbol,total_supply,volume_24h,website_slug
549891703.0,1963,1531081954.0,16585614.0,,Credo,0.07,6.85,-4.52,0.0301616,341,CREDO,1374729257.0,3506.65,credo
75506811.0,1964,1531081954.0,178538.0,,DROXNE,0.12,0.44,-7.51,0.00236453,1197,DRXNE,96074032.0,24.7787,droxne
8000000.0,1965,1530975016.0,833720.0,,Bowhead,,,,0.104215,1065,AHT,100000000.0,,bowhead
1050141509.0,1966,1531081956.0,106650271.0,,Decentraland,-0.13,5.23,17.08,0.101558,93,MANA,2644403343.0,7341890.0,decentraland
37042886.0,1967,1531081957.0,2450920.0,,Indorse Token,0.06,1.07,7.85,0.0661644,735,IND,170622047.0,97946.9,indorse-token
57177751.0,1968,1531081955.0,4423683.0,,XPA,0.07,10.73,5.61,0.0773672,615,XPA,10000000000.0,58904.1,xpa
16714020.0,1969,1531081955.0,3013638.0,,Sociall,0.12,37.86,30.27,0.180306,690,SCL,16714020.0,9372.46,sociall
42038227.0,1970,1531081956.0,3399270.0,300000000.0,ATBCoin,0.9,2.54,6.18,0.0808614,672,ATB,54015027.0,886395.0,atbcoin
,1971,1531081955.0,,,iQuant,2.09,0.2,2.26,0.0412622,1461,IQT,100000000.0,78936.5,iquant
1500000.0,1973,1531081954.0,86744.0,4200000.0,Ethereum Dark,0.12,2.71,12.38,0.0578296,1262,ETHD,3019862.0,231.801,ethereum-dark
19495147.0,1974,1531081964.0,10838464.0,,Propy,-0.32,3.35,-1.94,0.555957,428,PRO,100000000.0,1025650.0,propy
350000000.0,1975,1531081955.0,85945650.0,,ChainLink,0.68,3.53,11.17,0.245559,113,LINK,1000000000.0,472603.0,chainlink
21187626.0,1976,1531081955.0,12868601.0,,Blackmoon,-0.13,0.09,-2.56,0.607364,392,BMC,60000000.0,506010.0,blackmoon
,1979,1531048940.0,,,Wi Coin,,2.88,-11.6,0.000672768,1616,WIC,100000000.0,,wi-coin
31928096.0,1980,1531081954.0,6627954.0,,Elixir,-0.05,3.32,38.46,0.20759,532,ELIX,31928096.0,5417.3,elixir
3268274.0,1981,1531081956.0,303710.0,3315372.0,Billionaire Token,0.12,49.42,-1.62,0.0929266,1149,XBL,3315270.0,11.7921,billionaire-token
134132697.0,1982,1531081956.0,137680507.0,,Kyber Network,-0.18,5.95,16.12,1.02645,76,KNC,215625349.0,5692760.0,kyber-network
200200144.0,1983,1531081955.0,16372788.0,,VIBE,-1.26,6.93,7.07,0.0817821,346,VIBE,267000000.0,263740.0,vibe
383021000.0,1984,1531081956.0,90853730.0,,Substratum,0.72,6.41,15.54,0.237203,108,SUB,472000000.0,1248600.0,substratum
715191.0,1985,1531081956.0,1352048.0,,Chronologic,13.61,64.74,42.98,1.89047,808,DAY,1027977.0,2166.86,chronologic
20994767.0,1986,1531081954.0,3762094.0,21000000.0,CHIPS,0.15,-1.03,7.33,0.179192,1001,CHIPS,20994767.0,49.5846,chips
12529747.0,1987,1531081954.0,246194.0,,CryptoInsight,0.07,40.61,9.27,0.0196488,942,TKR,12529747.0,1727.57,trackr
135322017.0,1988,1531081954.0,1504997.0,657154880.0,Lampix,0.12,3.22,-15.53,0.0111216,796,PIX,327154880.0,3539.28,lampix
118810622.0,1989,1531081954.0,13609519.0,200000000.0,COSS,1.03,1.88,-0.32,0.114548,383,COSS,200000000.0,66112.7,coss
70000000.0,1990,1531070475.0,5664911.0,,BitDice,,3.13,38.25,0.0809273,994,CSNO,100000000.0,,bitdice
26244468.0,1991,1531081954.0,6108767.0,,Rivetz,-0.43,4.92,6.79,0.232764,550,RVT,200000000.0,15301.9,rivetz
756097560976.0,1993,1531081955.0,107105000.0,,Kin,-0.13,1.52,4.74,0.000141655,91,KIN,10000000000000.0,354214.0,kin
2652019.0,1994,1531081955.0,10571.0,,Interzone,0.12,1.59,16.64,0.00398592,1354,ITZ,3112019.0,14.489,interzone
952429892.0,1995,1531081956.0,3860656.0,,Target Coin,0.12,-11.45,-6.4,0.00405348,649,TGT,2000100000.0,915.748,target-coin
59517619.0,1996,1531081957.0,70042120.0,,SALT,-0.36,3.4,4.0,1.17683,125,SALT,120000000.0,821291.0,salt
17029321.0,1998,1531081957.0,12392765.0,,Ormeus Coin,0.06,4.06,4.25,0.727731,403,ORME,200000000.0,2042920.0,ormeus-coin
700524.0,1999,1531081957.0,643521.0,,Kolion,0.0,3.3,13.49,0.918628,890,KLN,1000000.0,5458.97,kolion
27689568.0,2000,1531081954.0,619186.0,,Musiconomi,0.12,,-3.97,0.0223617,1082,MCI,100000000.0,5.3668,musiconomi
10968258066.0,2001,1531081954.0,12563482.0,,ColossusXT,0.14,9.36,-0.59,0.00114544,400,COLX,11027791446.0,23347.0,colossusxt
95718600.0,2002,1531081954.0,898373.0,400000000.0,TrezarCoin,0.12,0.64,-4.06,0.00938556,860,TZC,107718600.0,1782.87,trezarcoin
,2004,1531081956.0,,2000000.0,HODL Bucks,0.12,3.51,-13.43,0.0189162,1543,HDLB,,108.565,hodl-bucks
25000000.0,2005,1531081957.0,996605.0,,Obsidian,0.07,8.61,8.9,0.0398642,849,ODN,97323406.0,1134.67,obsidian
363904584.0,2006,1531081956.0,14455782.0,,Cobinhood,4.38,18.52,31.22,0.0397241,373,COB,1000000000.0,12186.1,cobinhood
12799009.0,2007,1531081955.0,255723.0,27000000.0,Regalcoin,0.86,-6.24,0.21,0.0199799,1161,REC,16491413.0,48.111,regalcoin
,2008,1531081957.0,,30000000000.0,MSD,-1.63,-0.32,1.84,0.00371556,1487,MSD,6088400259.0,12189.5,msd
11072512.0,2009,1531081954.0,11950673.0,109999978.0,Bismuth,-0.64,0.54,9.31,1.07931,411,BIS,11647459.0,11905.6,bismuth
25927070538.0,2010,1531081955.0,3808738516.0,45000000000.0,Cardano,-0.23,5.08,4.05,0.146902,8,ADA,31112483745.0,54042400.0,cardano
607489041.0,2011,1531081954.0,1496573552.0,,Tezos,0.34,41.59,-37.36,2.46354,18,XTZ,763306930.0,11619800.0,tezos
521625806.0,2012,1531081955.0,2390439.0,,Voise,-0.15,0.91,12.07,0.00458267,738,VOISE,775513264.0,64454.0,voisecom
,2013,1531081957.0,,,Infinity Economics,-0.19,-2.65,-4.43,0.00791824,1373,XIN,9000000000.0,8061810.0,infinity-economics
4660285460.0,2015,1531081954.0,6869028.0,,ATMChain,-0.69,5.6,-0.31,0.00147395,520,ATM,10000000000.0,136546.0,attention-token-of-media
490811340.0,2017,1531081959.0,27699331.0,,KickCoin,0.28,18.86,37.7,0.0564358,253,KICK,527196296.0,3609910.0,kickico
,2018,1531081958.0,,,EncryptoTel [ETH],0.12,3.09,29.42,0.0318873,1537,ETT,77663987.0,157.233,encryptotel-eth
172053132.0,2019,1531081957.0,14679126.0,,Viberate,-0.37,2.03,20.95,0.0853174,367,VIB,200000000.0,2046480.0,viberate
360710406.0,2021,1531081957.0,288693492.0,1000000000.0,RChain,-0.29,9.75,-1.0,0.800347,47,RHOC,870663574.0,282000.0,rchain
629610.0,2022,1531081957.0,3017782.0,629610.0,Internxt,3.66,5.97,15.77,4.7931,689,INXT,629610.0,1076.04,internxt
10192294.0,2024,1531081956.0,468449.0,,WhaleCoin,0.52,5.54,-16.86,0.0459611,917,WHL,10192294.0,112464.0,whalecoin
60123682.0,2025,1531081956.0,552409.0,600000000.0,FLiK,0.12,4.07,6.8,0.00918788,1088,FLIK,80000000.0,30.8267,flik
8504600.0,2026,1531081954.0,375987.0,,EthBet,0.07,5.55,-1.21,0.0442098,1129,EBET,10000000.0,138.622,ethbet
45363450.0,2027,1531081957.0,120473982.0,210000000.0,Cryptonex,-4.59,-2.66,-4.97,2.65575,82,CNX,106801075.0,1894870.0,cryptonex
24373456.0,2029,1531081954.0,365348.0,,Wild Crypto,0.08,-5.48,-18.32,0.0149896,927,WILD,100000000.0,809.497,wild-crypto
10055817.0,2030,1531081955.0,3067527.0,,REAL,0.07,-8.57,-8.23,0.30505,686,REAL,19717288.0,5287.16,real
13516418.0,2031,1531081957.0,4641592.0,,Hubii Network,-0.08,,-8.06,0.343404,604,HBT,31801784.0,3431.01,hubii-network
5223973.0,2032,1531081956.0,216521.0,10000000.0,Crystal Clear ,0.11,-0.66,5.55,0.0414476,1175,CCT,6924060.0,245.537,crystal-clear
27000000.0,2033,1531081955.0,34376940.0,27000000.0,BridgeCoin,0.87,10.37,12.15,1.27322,215,BCO,27000000.0,10480.6,bridgecoin
16500000.0,2034,1531081955.0,12210776.0,,Everex,0.06,3.66,22.17,0.740047,407,EVX,25000000.0,262157.0,everex
82500000.0,2036,1531081954.0,24726570.0,165000000.0,PayPie,-5.26,-1.42,-14.61,0.299716,267,PPP,165000000.0,38314.3,paypie
1050000000.0,2037,1531081954.0,4868630.0,,AirToken,0.82,-2.68,-14.12,0.00463679,594,AIR,1491492558.0,178985.0,airtoken
1019065.0,2038,1531081956.0,39517.0,,PoSToken,0.12,,-39.74,0.0387782,1317,POS,1217542.0,7.75565,postoken
44126901.0,2039,1531081956.0,208678.0,,Senderon,0.12,-2.28,-3.03,0.00472905,947,SDRN,45625900.0,768.825,senderon
38805314.0,2040,1531081954.0,3358390.0,,ALIS,-0.07,-5.58,-3.53,0.0865446,674,ALIS,75209200.0,2299.24,alis
2157150209.0,2041,1531081955.0,3626623.0,21000000000.0,BitcoinZ,-0.34,-1.16,-4.73,0.00168121,657,BTCZ,2157150209.0,62414.4,bitcoinz
263034654.0,2042,1531081955.0,2134497.0,,HelloGold,0.09,1.03,-1.28,0.00811489,1016,HGT,1000000000.0,292.365,hellogold
1445976590.0,2043,1531081956.0,48699046.0,,Cindicator,-0.11,4.59,3.43,0.033679,166,CND,2000000005.0,373030.0,cindicator
74836171.0,2044,1531081955.0,109962773.0,,Enigma,1.24,2.35,-0.31,1.46938,89,ENG,150000000.0,2851000.0,enigma-project
2259512.0,2045,1531081955.0,5343.0,102000000.0,Coimatic 3.0,0.12,9.57,10.53,0.00236468,1360,CTIC3,102000000.0,13.5306,coimatic-3
,2046,1531081955.0,,,Bastonet,0.12,3.31,6.66,6.75579e-05,1581,BSN,50000000.0,6.31667,bastonet
1153170765.0,2047,1531081956.0,13648468.0,,Zeusshield,0.08,15.21,6.48,0.0118356,382,ZSC,5642500000.0,247340.0,zeusshield
14100000.0,2048,1531081955.0,295296.0,,Ethereum Cash,0.12,1.35,-13.99,0.020943,1150,ECASH,15000000.0,209.534,ethereumcash
,2049,1530996678.0,,,CORION,,-0.1,7.72,0.0725481,1604,COR,9136859.0,,corion
,2050,1531081958.0,,,Swisscoin,-11.66,-9.29,-8.14,0.00033779,1495,SIC,10200000000.0,5702.29,swisscoin
99971428.0,2051,1531081956.0,607389.0,,Authorship,0.12,-7.07,-14.92,0.00607563,898,ATS,100000000.0,5428.12,authorship
2700000.0,2053,1531081955.0,19882.0,,Royal Kingdom Coin,0.12,7.24,15.92,0.00736381,1340,RKC,15000000.0,3.71569,royal-kingdom-coin
,2054,1531081956.0,,,Akuya Coin,0.12,0.18,-24.15,0.00216185,1564,AKY,5202901.0,22.3689,akuya-coin
5100000.0,2055,1531081957.0,34455.0,,ExchangeN,0.12,3.31,-44.75,0.00675579,1323,EXN,10000000.0,41.0077,exchangen
83444258.0,2056,1531081955.0,453308.0,7531907537.0,PiplCoin,0.1,5.45,5.97,0.00543247,1107,PIPL,7489958537.0,332.91,piplcoin
29261461.0,2057,1531081955.0,29119104.0,,Eidoo,0.85,2.39,5.29,0.995135,246,EDO,90208328.0,1974560.0,eidoo
150000000.0,2058,1531081957.0,24225000.0,,AirSwap,-0.24,9.55,16.3,0.1615,270,AST,500000000.0,1661860.0,airswap
,2059,1531081957.0,,,BitSoar,0.12,37.74,-11.74,0.000270232,1546,BSR,3690117191.0,90.792,bitsoar
37109987.0,2060,1531081957.0,5546422.0,,Change,-0.27,3.15,5.89,0.149459,571,CAG,79184116.0,14542.2,change
73179499.0,2061,1531081955.0,13967551.0,,BlockMason Credit Protocol,1.1,9.71,17.44,0.190867,380,BCPT,116158667.0,1359860.0,blockmason
167480575.0,2062,1531081955.0,185010767.0,,Aion,0.6,6.87,9.11,1.10467,61,AION,465934587.0,1841530.0,aion
26913041.0,2063,1531081956.0,1121585.0,,Tracto,0.09,3.2,19.34,0.0416744,837,TRCT,70000000.0,738.421,tracto
38500093.0,2064,1531081955.0,18206887.0,,Maecenas,4.61,4.26,49.49,0.472905,326,ART,100000000.0,15362.7,maecenas
2379530425.0,2065,1531081955.0,1287128.0,,XGOX,-0.44,-7.23,5.47,0.000540917,815,XGOX,2632945770.0,1551.6,xgox
151065261.0,2066,1531081955.0,7994374.0,,Everus,-0.01,2.43,-11.73,0.05292,489,EVR,1000000000.0,245177.0,everus
,2067,1531056858.0,,,Dutch Coin,,3.0,6.35,0.000269439,1605,DUTCH,,,dutch-coin
1941407.0,2069,1531081956.0,2836318.0,100000000.0,Open Trading Network,-0.22,2.85,2.75,1.46096,703,OTN,82630002.0,35742.6,open-trading-network
591500000.0,2070,1531081956.0,5770816.0,,DomRaider,0.07,0.1,-11.08,0.00975624,565,DRT,1300000000.0,156209.0,domraider
697761634.0,2071,1531081958.0,56450591.0,,Request Network,0.04,9.01,6.87,0.0809024,153,REQ,999991397.0,579306.0,request-network
,2072,1531081956.0,,21000000.0,SegWit2x,0.17,2.23,8.27,0.317712,1473,B2X,16879800.0,35449.0,segwit2x
12000000.0,2074,1531081956.0,177640.0,,Ethereum Gold,0.1,-6.96,6.21,0.0148033,951,ETG,24000000.0,997.535,ethereum-gold
36645278.0,2076,1531081956.0,3418719.0,42000000.0,Blue Protocol,-2.33,-13.73,21.71,0.0932922,670,BLUE,42000000.0,6178.94,ethereum-blue
,2077,1531081955.0,,,Runners,0.12,3.31,6.66,0.000202674,1549,RUNNERS,,70.3406,runners
88942165923.0,2078,1531081956.0,11320381.0,100000000000.0,LIFE,0.16,2.6,-9.11,0.000127278,417,LIFE,100000000000.0,10738.8,life
3709674.0,2079,1530598699.0,3894639.0,,Hedge,,,4.52,1.04986,999,HDG,5100033.0,,hedge
18266200.0,2080,1531081957.0,20165337.0,27266200.0,Modum,1.35,3.64,15.57,1.10397,302,MOD,27266200.0,175478.0,modum
144590975.0,2081,1531081955.0,48155157.0,,Ambrosus,0.08,3.36,10.07,0.333044,167,AMB,361477438.0,670065.0,amber
551709.0,2082,1531081957.0,5696726.0,,ICOS,0.1,-6.7,-8.52,10.3256,567,ICOS,560417.0,1714.64,icos
17112036.0,2083,1531081956.0,526581842.0,21000000.0,Bitcoin Gold,-0.51,3.58,15.52,30.7726,29,BTG,17212036.0,10756100.0,bitcoin-gold
90730576.0,2087,1531081956.0,261190646.0,,KuCoin Shares,0.06,6.38,46.06,2.87875,53,KCS,180730576.0,1776390.0,kucoin-shares
92500000000.0,2088,1531081955.0,6557122.0,,EXRNchain,0.17,3.67,5.91,7.08878e-05,535,EXRN,100000000000.0,83377.7,exrnchain
6999991.0,2089,1531081955.0,4590433.0,,ClearPoll,0.55,0.51,35.0,0.655777,606,POLL,8999992.0,17078.2,clearpoll
81037294.0,2090,1531081956.0,10792061.0,1000000000.0,LATOKEN,0.99,15.22,17.2,0.133174,430,LA,400000000.0,1620220.0,latoken
,2091,1531081956.0,,,Exchange Union,0.0,-0.36,0.18,5.29843,1431,XUC,3000000000.0,431322.0,exchange-union
40000000.0,2092,1531081957.0,101765200.0,,Nuls,0.82,13.28,18.17,2.54413,98,NULS,40000000.0,2732970.0,nuls
20550001.0,2093,1531081958.0,217719.0,,Bitcoin Red,0.12,-10.62,-1.17,0.0105946,1174,BTCRED,21000000.0,312.551,bitcoin-red
65936598.0,2094,1531081955.0,6587132.0,,Paragon,0.01,1.18,5.26,0.099901,533,PRG,164936588.0,89016.6,paragon
445916055.0,2095,1531081957.0,35153658.0,,BOScoin,1.49,-3.93,-11.15,0.0788347,210,BOS,500000000.0,125648.0,boscoin
491580791.0,2096,1531081956.0,26124963.0,,Ripio Credit Network,-0.4,6.85,16.14,0.0531448,255,RCN,999942647.0,1935480.0,ripio-credit-network
170309625.0,2098,1531081959.0,2099850.0,,Mercury Protocol,0.07,6.35,,0.0123296,762,GMT,1000000000.0,1458.67,mercury-protocol
387431340.0,2099,1531081958.0,688182666.0,,ICON,0.52,9.81,8.33,1.77627,24,ICX,400228740.0,33019000.0,icon
7991996.0,2100,1531081356.0,61527.0,,JavaScript Token,0.11,3.27,23.21,0.00769861,1284,JS,7991996.0,,javascript-token
,2101,1531081956.0,,,Ethereum Lite,0.12,0.27,-3.09,0.232197,1556,ELITE,1000000.0,39.8589,ethereum-lite
9799899.0,2103,1531081956.0,495654.0,,Intelligent Trading Foundation,0.07,4.3,,0.0505775,913,ITT,11500000.0,1325.13,intelligent-trading-foundation
17982000.0,2104,1531081958.0,291648.0,,iEthereum,0.12,-9.15,-8.57,0.0162189,1151,IETH,18000000.0,57.8235,iethereum
21017365.0,2105,1531081958.0,4435021.0,,Pirl,-0.02,-4.13,-14.85,0.211017,613,PIRL,21017365.0,40887.4,pirl
300000000.0,2106,1531081957.0,1266459.0,,Xenon,9.63,-21.24,-5.26,0.00422153,816,XNN,1000000000.0,1004.53,xenon
1970553.0,2107,1531081957.0,9121613.0,60000000.0,LUXCoin,1.18,0.93,-16.17,4.62896,467,LUX,4970553.0,79356.1,luxcoin
15592810.0,2109,1531081955.0,143616.0,,Network Token,0.07,,,0.00921038,1218,NTWK,50000000.0,277.219,network-token
79745430.0,2110,1531081956.0,5192169.0,,Dovu,0.09,5.42,1.36,0.0651093,996,DOVU,963761390.0,438.438,dovu
807926304.0,2112,1531081955.0,33142430.0,,Red Pulse,-0.36,10.0,20.55,0.0410216,222,RPX,1358371250.0,621656.0,red-pulse
,2114,1531081955.0,,,BT2 [CST],0.12,18.62,,20.1933,1510,BT2,,1899.14,bt2-cst
35120000.0,2115,1531081956.0,21354.0,,PlayerCoin,0.12,3.33,-4.0,0.000608021,1338,PLACO,100120000.0,170.317,playercoin
130000000.0,2117,1531081958.0,43913.0,,Roofs,0.12,3.31,-1.94,0.00033779,1309,ROOFS,600000000.0,51.2078,roofs
,2118,1531081956.0,,,FAPcoin,0.12,-9.61,6.66,0.000472905,1563,FAP,400022341.0,25.1615,fapcoin
,2119,1531081958.0,,,BTCMoon,0.12,-18.17,-7.3,0.00270227,1553,BTCM,21000000.0,60.5535,btcmoon
486040253.0,2120,1531081958.0,19629562.0,,Etherparty,-0.09,2.02,16.4,0.0403867,305,FUEL,1000000000.0,434796.0,etherparty
9495538.0,2122,1531081956.0,718086.0,280000000.0,Ellaism,1.1,2.27,-3.13,0.0756235,880,ELLA,9495538.0,1507.45,ellaism
3017927963.0,2123,1531081959.0,833579.0,,Vulcano,-1.04,11.54,-21.52,0.000276209,861,VULC,3086816518.0,732.984,vulcano
7217276.0,2124,1531081956.0,570876.0,,Qvolta,-0.07,-7.71,38.15,0.0790985,901,QVT,10096722.0,13461.7,qvolta
1507.0,2125,1531081956.0,7421930.0,,Russian Miner Coin,0.12,3.9,,4924.97,509,RMC,10757.0,6944.21,russian-mining-coin
17638681.0,2126,1531081956.0,1906618.0,,FlypMe,-5.77,10.19,6.58,0.108093,1021,FYP,35277363.0,261.217,flypme
18897126.0,2127,1531081957.0,1133344.0,,eBitcoin,4.38,0.81,-8.39,0.0599744,834,EBTC,21000000.0,147120.0,ebtcnew
,2129,1531081958.0,,100000000.0,Bitbase,0.12,,-20.0,0.000405347,1573,BTBc,20257950.0,13.4044,bitbase
756192535.0,2130,1531081957.0,49497792.0,,Enjin Coin,-0.13,5.77,17.03,0.0654566,163,ENJ,1000000000.0,2868530.0,enjin-coin
373679617.0,2132,1531081956.0,105767400.0,,Power Ledger,0.23,7.3,-2.19,0.283043,95,POWR,1000000000.0,3921070.0,power-ledger
39236491.0,2134,1531069877.0,13443403.0,,Grid+,,12.74,19.89,0.342625,988,GRID,300000000.0,,grid
186450000.0,2135,1531081956.0,62283623.0,484450000.0,Revain,-0.54,3.22,-3.03,0.33405,139,R,484450000.0,2878150.0,revain
37551901.0,2136,1531081957.0,2501798.0,54175041.0,ATLANT,-0.68,5.02,1.79,0.0666224,731,ATL,54175041.0,30057.7,atlant
7348927675.0,2137,1531081957.0,95259005.0,21000000000.0,Electroneum,-0.34,-2.5,23.87,0.0129623,104,ETN,7348927675.0,412335.0,electroneum
,2138,1531081956.0,,,High Gain,0.12,3.31,6.66,0.000202674,1580,HIGH,,6.74154,high-gain
3961320.0,2139,1531081957.0,24376180.0,19000000.0,MinexCoin,0.03,5.48,-18.71,6.15355,269,MNX,5912625.0,20119.3,minexcoin
123192742.0,2142,1531081957.0,1614589.0,200000000.0,FORCE,0.12,-0.78,-8.56,0.0131062,790,FOR,126794083.0,1430.55,force
677154514.0,2143,1531081956.0,53368714.0,,Streamr DATAcoin,-1.34,4.13,7.09,0.0788132,155,DATA,987154514.0,2568950.0,streamr-datacoin
512973375.0,2144,1531081956.0,14294978.0,660000000.0,SHIELD,-2.15,-11.06,1.22,0.0278669,377,XSH,512973375.0,50089.5,shield-xsh
15604881.0,2146,1531081956.0,438561.0,20000000.0,Pure,6.43,-1.77,-75.86,0.0281041,919,PURE,16714160.0,5656.53,pure
90000000.0,2147,1531081958.0,396562.0,,ELTCOIN,8.65,4.13,3.82,0.00440625,924,ELTCOIN,100000000.0,1742.8,eltcoin
2996172.0,2148,1531081958.0,68615.0,,Desire,3.28,9.8,-12.1,0.0229008,976,DSR,3596172.0,14562.9,desire
141272371.0,2149,1531081957.0,14795597.0,,Unikoin Gold,0.33,9.5,29.89,0.104731,364,UKG,1000000000.0,201498.0,unikoin-gold
3427006.0,2150,1531081956.0,28940.0,25000000.0,Credence Coin,0.12,,24.6,0.00844474,1327,CRDNC,9227006.0,28.842,credence-coin
68338135.0,2151,1531081956.0,1258590.0,,Autonio,0.8,7.17,0.16,0.0184171,817,NIO,220466789.0,35941.5,autonio
39928144.0,2152,1531081958.0,189361.0,,CarTaxi Token,0.12,-8.47,-17.07,0.00474255,949,CTX,59928144.0,1737.85,cartaxi-token
13000000.0,2153,1531081956.0,8764834.0,,Aeron,0.88,4.99,-4.17,0.674218,478,ARN,20000000.0,6145290.0,aeron
959914.0,2157,1531081957.0,126198.0,,StarCash Network,0.12,14.8,8.25,0.131468,962,STARS,1033142.0,1261.2,starcash-network
13723752.0,2158,1531081956.0,16435017.0,,Phore,1.92,-6.15,-2.84,1.19756,347,PHR,13723752.0,385385.0,phore
135437447.0,2159,1530980601.0,888074.0,,Farad,,,3.52,0.00655708,1058,FRD,183333333.0,,farad
3933681.0,2160,1531081957.0,637272.0,42000000.0,Innova,0.12,4.85,-7.3,0.162004,892,INN,4683681.0,1412.98,innova
50168936.0,2161,1531081956.0,42189617.0,,Raiden Network Token,-0.07,6.08,3.33,0.840951,189,RDN,100000000.0,470407.0,raiden-network-token
42622724.0,2162,1531081957.0,31932860.0,,Delphy,0.17,-0.94,24.1,0.749198,224,DPY,100000000.0,2088040.0,delphy
125990535.0,2163,1531081957.0,2331543.0,,Zephyr,0.34,10.34,36.27,0.0185057,1012,ZEPH,2000000000.0,230.883,zephyr
,2165,1531081958.0,,,ERC20,69.63,-5.86,,1.55238,1482,ERC20,13000000.0,20934.5,erc20
40761740.0,2166,1531081956.0,2624351.0,,Ties.DB,0.12,2.88,59.11,0.0643827,1006,TIE,59251278.0,9.85055,tiesdb
22293890.0,2167,1530975618.0,2566205.0,,Blockpool,,,34.32,0.115108,1009,BPL,25264095.0,,blockpool
209651048.0,2168,1531081959.0,103826.0,,Grimcoin,-0.15,-38.44,25.0,0.000495231,1250,GRIM,223817787.0,127.675,grimcoin
110169535.0,2170,1531081959.0,10817381.0,,Oxycoin,-0.01,3.57,12.17,0.0981885,429,OXY,110169535.0,27229.3,oxycoin
7902898.0,2172,1531081959.0,648990.0,,Emphy,0.07,-4.27,1.69,0.0821205,887,EPY,15375000.0,5100.02,emphy
705762490.0,2173,1531081957.0,1191998.0,2000000000.0,Stellar Holdings,-3.73,-4.4,-23.79,0.00168895,830,HOLD,745813834.0,2080.26,interstellar-holdings
,2174,1531081958.0,,,NEO GOLD,-3.33,-9.61,14.87,0.000945811,1567,NEOG,75000000.0,18.2406,neo-gold
129652562.0,2175,1531081957.0,16468079.0,,DecentBet,-0.92,-2.61,-4.67,0.127017,344,DBET,187305485.0,56335.4,decent-bet
32025998.0,2176,1531081959.0,15619336.0,,Decision Token,0.65,4.76,5.37,0.487708,356,HST,48240070.0,22286.2,decision-token
2544023561.0,2177,1531081957.0,3437179.0,,Sharechain,0.12,-6.08,32.9,0.00135108,667,SSS,10000000000.0,18878.3,sharechain
17793000.0,2178,1531081956.0,2360419.0,,Upfiring,-1.37,2.27,17.31,0.13266,741,UFR,24000000.0,2769.75,upfiring
1446314.0,2179,1531081957.0,1518818.0,,Hat.Exchange,0.09,11.5,32.45,1.05013,1030,HAT,7000000.0,454.735,hat-exchange
48043991.0,2180,1531081956.0,677891.0,,bitJob,0.14,4.2,-5.24,0.0141098,883,STU,200000000.0,76210.0,student-coin
3726781.0,2181,1531081958.0,33164586.0,,Genesis Vision,0.37,6.24,8.01,8.89899,221,GVT,4436644.0,2271130.0,genesis-vision
2093421.0,2182,1531081957.0,176218.0,,EagleCoin,0.12,-12.37,20.3,0.0841772,952,EAGLE,3633153.0,552.624,eaglecoin
,2183,1531081957.0,,100000000.0,EA Coin,0.12,143.81,25.86,0.00398592,1536,EAG,75206327.0,160.712,ea-coin
1182668.0,2184,1531081959.0,3983745.0,,Privatix,0.11,-1.65,12.74,3.36844,640,PRIX,1275455.0,2614.53,privatix
430625519.0,2185,1531081958.0,1057289.0,999481516.0,IntenseCoin,-0.13,0.26,-8.83,0.00245524,845,ITNS,430625519.0,3600.34,intensecoin
9285500.0,2187,1531081956.0,721405.0,21000000.0,EBCH,0.12,66.63,-25.92,0.0776916,1075,EBCH,21000000.0,56.3264,ebitcoin-cash
,2189,1530979162.0,,,SISA,,,3.56,0.00655739,1617,SISA,50000000.0,,sisa
3313833.0,2190,1531081959.0,3820485.0,,Astro,0.07,,,1.15289,1000,ASTRO,6999999.0,62.2563,astro
68428768.0,2191,1531081958.0,95796854.0,,Paypex,0.08,6.54,17.53,1.39995,103,PAYX,150000000.0,65008.2,paypex
,2192,1531081958.0,,,GOLD Reward Token,0.12,-32.78,2.9,0.00452638,1586,GRX,20000000.0,4.08131,gold-reward-token
112204684.0,2193,1531081960.0,341115.0,500000000.0,Aerium,0.12,2.67,80.25,0.00304011,1138,AERM,164348058.0,6.16565,aerium
,2194,1531081957.0,,,BitSerial,0.12,-21.78,17.77,0.00358057,1584,BTE,28000000.0,4.66744,bitserial
18595844.0,2196,1531081956.0,1389974.0,,Sugar Exchange,0.09,1.86,-2.28,0.0747465,804,SGR,80000000.0,4589.55,sugar-exchange
766706642.0,2198,1531081957.0,2154676.0,,Viuly,-0.0,28.83,52.61,0.0028103,758,VIU,1000000000.0,75320.7,viuly
49994157.0,2199,1531081958.0,10260901.0,57879300.0,ALQO,1.34,-0.1,0.45,0.205242,438,ALQO,50094158.0,47781.1,alqo
1943438.0,2200,1531081960.0,4304074.0,31800000.0,GoByte,-1.03,-5.15,-9.24,2.21467,624,GBX,2768425.0,30698.5,gobyte
,2201,1531081959.0,,,WINCOIN,0.6,-6.72,-23.93,0.48598,1449,WC,451276343.0,179096.0,win-coin
84966676.0,2202,1531081957.0,14892534.0,,Oyster,-1.53,7.11,-1.39,0.175275,363,PRL,98592692.0,639396.0,oyster
16350644.0,2204,1531081959.0,4508134.0,,B2BX,1.08,2.54,11.28,0.275716,607,B2B,19822337.0,96416.1,b2bx
